;EventTime;Origin;Destination
628;2023.04616;Canada;USA
629;2023.12014;Canada;Sint Maarten
630;2023.06534;Canada;Romania
631;2023.44068;Canada;France
632;2023.00367;Canada;Dominican Republic
633;2022.91965;Canada;France
634;2023.35302;France;Hong Kong
635;2023.12014;Canada;Curacao
636;2023.04617;Canada;Israel
637;2023.23584;Canada;Switzerland
638;2023.21328;Canada;Nigeria
639;2023.26808;Canada;Denmark
640;2023.17031;Canada;Antigua and Barbuda
641;2023.45164;Antigua and Barbuda;Barbados
642;2023.44343;Canada;Guatemala
643;2023.09;Canada;India
644;2023.05713;Canada;Denmark
645;2023.10309;Canada;Argentina
646;2023.40233;Argentina;Peru
647;2022.9171;Canada;Trinidad and Tobago
648;2023.23794;Canada;Iceland
649;2023.07904;Canada;Trinidad and Tobago
650;2022.9635;Canada;New Zealand
651;2023.12287;New Zealand;Curacao
652;2023.35301;Canada;South Africa
653;2022.96475;Canada;Hungary
654;2022.83713;Canada;Trinidad and Tobago
655;2023.04068;Canada;Luxembourg
656;2023.0763;Canada;Ecuador
657;2023.32836;Canada;Dominican Republic
658;2023.08439;Canada;Curacao
659;2023.19411;Curacao;Singapore
660;2022.84228;Canada;Mexico
661;2023.43247;Mexico;Norway
662;2023.26534;Mexico;Spain
663;2023.26808;Mexico;Taiwan
664;2023.21603;Mexico;El Salvador
665;2023.3311;Mexico;Paraguay
666;2023.25986;Mexico;Chile
667;2023.38589;Mexico;Cook Islands
668;2023.48178;Mexico;Japan
669;2023.13931;Canada;Jamaica
670;2023.11465;Canada;Norway
671;2023.04342;Canada;Japan
672;2023.00954;Canada;Portugal
673;2023.36671;Portugal;Czech Republic
674;2023.06206;Canada;Bulgaria
675;2023.31465;Bulgaria;Albania
676;2023.38588;Bulgaria;Cook Islands
677;2023.19137;Canada;New Zealand
678;2023.0551;Canada;Philippines
679;2023.44891;Philippines;Netherlands
680;2023.44069;Philippines;Singapore
681;2022.853;Canada;Germany
682;2023.22698;Germany;Finland
683;2022.95057;Germany;Hong Kong
684;2023.45712;Hong Kong;United Kingdom
685;2023.14753;Hong Kong;Brunei
686;2023.13384;Germany;North Macedonia
687;2023.29548;Germany;Slovakia
688;2023.31466;Germany;Croatia
689;2023.11623;Germany;Bosnia and Herzegovina
690;2023.10208;Germany;Guadeloupe
691;2023.44342;Guadeloupe;Ireland
692;2023.38589;Guadeloupe;Switzerland
693;2023.44068;Guadeloupe;Dominican Republic
694;2023.13658;Germany;Bosnia and Herzegovina
695;2023.28726;Germany;Denmark
696;2023.13356;Germany;Hungary
697;2023.23247;Hungary;Slovenia
698;2023.2352;Germany;Switzerland
699;2023.11465;Germany;Luxembourg
700;2023.25712;Luxembourg;Czech Republic
701;2023.03795;Canada;South Africa
702;2023.24069;Canada;Philippines
703;2023.16962;Canada;New Zealand
704;2023.47905;New Zealand;Vietnam
705;2023.15575;Canada;Trinidad and Tobago
706;2023.2763;Canada;Ireland
707;2023.42699;Canada;Netherlands
708;2023.29275;Canada;Malaysia
709;2023.07298;Canada;Denmark
710;2023.1722;Denmark;Luxembourg
711;2023.15028;Canada;Colombia
712;2023.25165;Canada;Mexico
713;2023.38041;Canada;United Kingdom
714;2023.36124;Canada;Czech Republic
715;2022.93673;Canada;Philippines
716;2023.11466;Philippines;Chile
717;2023.21329;Philippines;Ecuador
718;2023.39586;Philippines;Panama
719;2023.06279;Philippines;Taiwan
720;2022.88338;Canada;USA
721;2023.18863;USA;Colombia
722;2023.2763;USA;Germany
723;2023.45438;USA;Brunei
724;2023.26808;USA;Japan
725;2023.22425;USA;Curacao
726;2023.02239;USA;Costa Rica
727;2023.29;Costa Rica;Austria
728;2023.35027;Costa Rica;Ukraine
729;2023.14753;Costa Rica;Italy
730;2022.83449;Canada;South Korea
731;2023.16124;South Korea;Jamaica
732;2023.09;South Korea;Jordan
733;2023.09;South Korea;Palestine
734;2023.1448;South Korea;India
735;2023.41056;South Korea;Thailand
736;2023.01683;South Korea;Micronesia
737;2022.9862;South Korea;Aruba
738;2023.07903;Aruba;Australia
739;2023.27081;Australia;Sint Maarten
740;2022.95022;South Korea;Saint Lucia
741;2023.10918;Saint Lucia;Finland
742;2023.27904;Canada;Sweden
743;2023.0626;Canada;Belgium
744;2023.17219;Canada;Finland
745;2022.95511;Canada;Bahrain
746;2023.28725;Bahrain;France
747;2022.98177;Canada;South Africa
748;2023.17766;Canada;Australia
749;2022.84038;Canada;Costa Rica
750;2022.97301;Costa Rica;Slovenia
751;2023.28999;Slovenia;Montenegro
752;2023.36396;Costa Rica;Austria
753;2023.36944;Costa Rica;Germany
754;2023.07903;Costa Rica;Spain
755;2023.33109;Costa Rica;Honduras
756;2023.08452;Costa Rica;Saint Lucia
757;2023.29546;Costa Rica;Spain
758;2023.25985;Costa Rica;Albania
759;2023.37766;Costa Rica;Philippines
760;2023.01175;Costa Rica;Mexico
761;2023.3667;Mexico;Japan
762;2023.45436;Costa Rica;Netherlands
763;2023.27628;Costa Rica;Iceland
764;2023.0836;Costa Rica;El Salvador
765;2023.27628;El Salvador;Saint Lucia
766;2023.4845;Costa Rica;Mexico
767;2023.32833;Costa Rica;Austria
768;2023.15299;Costa Rica;France
769;2023.3886;Costa Rica;South Africa
770;2023.18586;Costa Rica;China
771;2023.22148;Costa Rica;Ireland
772;2023.29819;Costa Rica;Colombia
773;2023.13107;Costa Rica;Iran
774;2023.38313;Costa Rica;Bulgaria
775;2023.44888;Costa Rica;Israel
776;2023.29874;Costa Rica;Sint Maarten
777;2023.33108;Costa Rica;New Zealand
