;EventTime;Origin;Destination
435;2021.4494900000002;Guinea;United Kingdom
436;2021.6682700000001;United Kingdom;Ireland
437;2021.59155;United Kingdom;Switzerland
438;2021.5395;United Kingdom;Italy
439;2021.4498600000002;Guinea;Turkey
440;2021.6518300000002;Turkey;Ghana
441;2021.6134700000002;Turkey;Georgia
442;2021.6792300000002;Turkey;Switzerland
443;2021.4007900000001;Guinea;Namibia
444;2021.4500500000001;Namibia;Egypt
445;2021.5312800000002;Namibia;Nepal
446;2021.4411000000002;Namibia;Trinidad and Tobago
447;2021.5395;Trinidad and Tobago;Madagascar
448;2021.5942900000002;Trinidad and Tobago;Sweden
449;2021.52032;Trinidad and Tobago;Israel
450;2021.5641600000001;Trinidad and Tobago;Lesotho
451;2021.6600500000002;Trinidad and Tobago;Slovakia
452;2021.6326500000002;Trinidad and Tobago;Syria
453;2021.5422400000002;Trinidad and Tobago;Switzerland
454;2021.64361;Trinidad and Tobago;Bangladesh
455;2021.66279;Trinidad and Tobago;Switzerland
456;2021.6490900000001;Guinea;China
457;2021.4328600000001;Guinea;USA
458;2021.5449800000001;USA;Slovakia
459;2021.5828300000003;USA;Trinidad and Tobago
460;2021.6025200000001;Trinidad and Tobago;USA
461;2021.66279;USA;Pakistan
462;2021.5505000000003;USA;Nepal
463;2021.6025100000002;USA;Nigeria
464;2021.5970300000001;USA;Madagascar
465;2021.5942900000002;USA;Peru
466;2021.5607700000003;USA;Trinidad and Tobago
467;2021.5997800000002;Trinidad and Tobago;USA
468;2021.6710100000003;Guinea;Turkey
469;2021.6408700000002;Guinea;Botswana
470;2021.60525;Guinea;Estonia
471;2021.61073;Guinea;Belgium
472;2021.6792200000002;Belgium;Switzerland
473;2021.42539;Guinea;Tunisia
474;2021.6353900000001;Tunisia;USA
475;2021.6710100000003;Tunisia;Mauritius
476;2021.5860800000003;Tunisia;Philippines
477;2021.55868;Tunisia;Taiwan
478;2021.4587300000003;Tunisia;Italy
479;2021.6545700000001;Italy;Moldova
480;2021.5285500000002;Italy;Taiwan
481;2021.6217000000001;Guinea;Turkey
482;2021.4674900000002;Guinea;Uganda
483;2021.5477200000003;Uganda;Indonesia
484;2021.5477200000003;Uganda;Belize
485;2021.51428;Uganda;Nepal
486;2021.6655300000002;Uganda;Georgia
487;2021.6518300000002;Uganda;Kenya
488;2021.6710100000003;Uganda;Turkey
489;2021.5719100000001;Uganda;Kenya
490;2021.5860700000003;Kenya;Pakistan
491;2021.3899000000001;Guinea;Georgia
492;2021.5806000000002;Georgia;Poland
493;2021.52581;Georgia;Qatar
494;2021.61074;Georgia;Kenya
495;2021.5559400000002;Georgia;Senegal
496;2021.5559400000002;Georgia;Belgium
497;2021.6463500000002;Georgia;Indonesia
498;2021.61622;Georgia;Andorra
499;2021.4942800000001;Georgia;Italy
500;2021.57786;Italy;Netherlands
501;2021.5115400000002;Georgia;Madagascar
502;2021.4852300000002;Georgia;Mauritius
503;2021.4029000000003;Georgia;Czech Republic
504;2021.5833400000001;Czech Republic;Tunisia
505;2021.5312900000001;Czech Republic;Singapore
506;2021.6600600000002;Czech Republic;Belgium
507;2021.6737600000001;Czech Republic;Portugal
508;2021.56417;Czech Republic;Germany
509;2021.5696500000001;Czech Republic;Kenya
510;2021.6518400000002;Czech Republic;Netherlands
511;2021.6600500000002;Czech Republic;Switzerland
512;2021.4916400000002;Czech Republic;Spain
513;2021.5888200000002;Spain;Moldova
514;2021.6765000000003;Spain;Greece
515;2021.6792400000002;Spain;Denmark
516;2021.5148500000003;Spain;France
517;2021.6518400000002;Spain;Saint Martin
518;2021.6600600000002;Spain;Mauritius
519;2021.6600600000002;Spain;Belgium
520;2021.6710200000002;Spain;France
521;2021.5751200000002;Spain;Guadeloupe
522;2021.6792300000002;Guadeloupe;Madagascar
523;2021.42557;Guinea;Angola
524;2021.3840100000002;Guinea;Namibia
525;2021.4141500000003;Guinea;Namibia
526;2021.4136700000001;Guinea;Namibia
527;2021.4605700000002;Guinea;Namibia
528;2021.4932500000002;Guinea;Oman
529;2021.5118200000002;Guinea;Bhutan
530;2021.37865;Guinea;Senegal
531;2021.55868;Senegal;El Salvador
532;2021.5559400000002;Senegal;Honduras
533;2021.54499;Senegal;Switzerland
534;2021.3735000000001;Guinea;Namibia
535;2021.5230600000002;Namibia;USA
536;2021.5504600000002;USA;Estonia
537;2021.5997600000003;Namibia;Guatemala
538;2021.5394900000001;Namibia;Andorra
539;2021.6518200000003;Namibia;Peru
540;2021.5335400000001;Namibia;Nicaragua
541;2021.5942800000003;Nicaragua;Portugal
542;2021.6655;Nicaragua;Dominican Republic
543;2021.63811;Nicaragua;USA
544;2021.6682500000002;USA;El Salvador
